,score_home,score_away,spread_favorite,spread_covered,over_under_line,over_under_result,home_team_fav,home_win%,home_team_ppg,home_team_oppg,home_p_diff,away_win%,away_team_ppg,away_team_oppg,away_p_diff,home_win_exp,away_win_exp
218,28,25,-4.0,0,37.5,1,1,0.733,20.0,14.73,5.27,0.467,22.8,19.93,2.87,0.836,0.681
219,23,42,-3.0,0,42.5,1,1,0.4,19.8,24.2,-4.4,0.467,18.2,21.8,-3.6,0.242,0.269
220,29,13,-4.5,0,40.5,1,0,0.2,14.87,26.67,-11.8,0.467,22.8,21.67,1.13,0.037,0.572
221,34,20,-6.0,1,35.5,1,1,0.733,19.93,9.67,10.26,0.6,20.07,19.13,0.94,0.975,0.566
222,20,23,-10.0,0,37.0,1,1,0.6,19.13,18.93,0.2,0.267,12.87,22.33,-9.46,0.514,0.05
223,17,14,-2.5,1,38.0,0,1,0.5329999999999999,22.4,20.6,1.8,0.667,24.93,16.8,8.13,0.616,0.901
224,31,10,-3.0,1,53.5,0,1,0.6,26.53,21.07,5.46,0.733,25.8,22.67,3.13,0.792,0.68
225,24,27,-4.0,0,35.0,1,0,0.33299999999999996,16.8,20.73,-3.93,0.667,19.73,13.47,6.26,0.242,0.881
226,21,26,-3.5,1,56.0,0,0,0.667,22.2,18.6,3.6,0.6,34.27,30.0,4.27,0.728,0.697
227,52,9,-9.0,1,45.5,1,1,0.733,28.47,19.33,9.14,0.467,20.07,17.2,2.87,0.904,0.698
228,16,7,-10.5,0,35.0,0,1,0.667,22.33,15.87,6.46,0.267,11.87,22.87,-11.0,0.866,0.03
229,21,34,-3.0,1,37.5,1,0,0.067,16.53,27.07,-10.54,0.5329999999999999,19.13,15.6,3.53,0.058,0.748
230,20,3,-7.0,1,38.5,0,1,0.467,17.4,17.73,-0.33,0.2,13.8,28.2,-14.4,0.475,0.018
231,31,0,-13.5,1,37.5,0,1,0.8,21.0,12.73,8.27,0.33299999999999996,19.6,22.0,-2.4,0.934,0.344
232,24,16,-3.5,1,41.0,0,1,0.0,13.0,16.0,-3.0,1.0,24.0,13.0,11.0,0.259,0.965
233,17,10,-3.0,0,43.5,0,0,0.0,6.0,17.0,-11.0,0.0,13.0,24.0,-11.0,0.007,0.035
234,21,10,-7.0,0,33.5,0,0,1.0,23.0,17.0,6.0,1.0,17.0,6.0,11.0,0.842,0.993
235,24,14,-1.5,0,33.0,1,0,0.0,6.0,9.0,-3.0,0.0,6.0,28.0,-22.0,0.162,0.0
236,21,32,-3.5,1,34.0,1,0,0.0,6.0,10.0,-4.0,1.0,30.0,3.0,27.0,0.107,1.0
237,42,26,-10.0,1,44.5,1,1,1.0,45.0,24.0,21.0,0.0,6.0,24.0,-18.0,0.982,0.001
238,13,6,-2.0,1,36.0,0,1,1.0,21.0,3.0,18.0,0.0,23.0,31.0,-8.0,1.0,0.144
239,3,13,-1.5,0,39.0,0,1,0.0,24.0,27.0,-3.0,0.0,20.0,31.0,-11.0,0.333,0.07
240,18,15,-1.5,1,40.0,0,1,1.0,31.0,23.0,8.0,1.0,27.0,24.0,3.0,0.856,0.667
241,3,10,-1.5,1,38.5,0,0,0.0,17.0,23.0,-6.0,0.0,24.0,45.0,-21.0,0.158,0.018
242,26,30,-6.0,0,50.0,1,0,1.0,16.0,13.0,3.0,1.0,20.0,17.0,3.0,0.741,0.707
243,3,27,-2.5,1,37.0,0,0,1.0,9.0,6.0,3.0,0.0,17.0,20.0,-3.0,0.838,0.293
244,37,0,-8.5,1,41.0,0,1,1.0,28.0,6.0,22.0,0.0,3.0,30.0,-27.0,1.0,0.0
245,14,34,-3.0,1,42.0,1,0,0.0,17.0,38.0,-21.0,0.5,18.5,16.0,2.5,0.008,0.684
246,3,20,-3.0,1,36.0,0,0,0.0,16.0,33.0,-17.0,0.0,3.0,21.0,-18.0,0.014,0.0
247,7,28,-3.5,1,41.0,0,0,0.5,20.0,18.5,1.5,1.0,32.5,3.0,29.5,0.605,1.0
248,13,20,-4.5,0,41.0,0,1,1.0,34.5,18.5,16.0,0.5,13.5,13.5,0.0,0.976,0.5
249,14,23,-8.5,0,35.5,1,1,1.0,17.0,4.5,12.5,0.5,15.0,11.5,3.5,0.998,0.787
250,20,16,-2.5,0,39.0,0,0,0.0,11.5,20.5,-9.0,1.0,10.0,6.0,4.0,0.047,0.893
251,44,13,-11.5,0,45.0,1,0,0.0,10.0,16.5,-6.5,1.0,43.5,25.0,18.5,0.079,0.971
252,21,13,-3.0,1,37.0,0,1,0.5,16.5,17.0,-0.5,1.0,24.0,6.0,18.0,0.461,0.999
253,38,14,-10.5,1,39.0,1,1,0.5,21.0,21.0,0.0,0.5,6.0,16.5,-10.5,0.5,0.009
254,40,18,-13.5,1,34.5,1,1,0.5,22.0,11.5,10.5,0.0,13.5,21.0,-7.5,0.968,0.087
255,28,14,-6.5,1,39.0,1,1,1.0,31.0,12.0,19.0,1.0,22.0,13.5,8.5,0.995,0.932
256,42,10,-6.0,1,44.0,1,1,1.0,25.0,21.5,3.5,1.0,24.5,19.0,5.5,0.704,0.808
257,13,45,-3.0,1,35.5,1,0,0.0,1.5,33.5,-32.0,0.0,13.5,20.0,-6.5,0.0,0.112
258,17,19,-3.0,0,44.5,0,1,0.5,17.0,24.0,-7.0,0.5,21.0,21.5,-0.5,0.128,0.467
259,3,31,-3.5,0,39.5,0,1,0.667,23.67,15.33,8.34,0.5,11.5,13.5,-2.0,0.916,0.316
260,26,7,-3.5,1,33.5,0,1,0.667,15.67,13.33,2.34,0.0,14.5,22.0,-7.5,0.694,0.095
261,36,42,-4.5,1,36.0,1,0,0.0,11.67,28.67,-17.0,0.33299999999999996,17.0,22.33,-5.33,0.007,0.182
262,20,16,-3.0,0,35.0,1,0,0.667,17.67,12.33,5.34,1.0,30.0,12.67,17.33,0.862,0.992
263,20,6,-10.0,1,48.0,0,1,0.667,27.33,19.0,8.33,0.33299999999999996,24.0,17.67,6.33,0.89,0.847
264,30,10,-9.5,1,35.0,1,1,0.667,19.67,26.67,-7.0,0.33299999999999996,21.33,15.33,6.0,0.148,0.856
265,28,15,-3.5,1,44.0,0,1,0.5,18.5,13.5,5.0,0.33299999999999996,14.33,19.0,-4.67,0.837,0.185
266,23,9,-14.0,1,36.0,0,1,0.667,18.0,15.67,2.33,0.0,5.33,37.33,-32.0,0.675,0.0
267,28,21,-18.0,0,41.5,1,1,0.667,26.67,18.67,8.0,0.0,15.0,27.33,-12.33,0.885,0.033
268,20,21,-14.5,0,41.0,0,1,0.667,28.0,13.67,14.33,0.0,15.5,36.0,-20.5,0.982,0.007
269,16,7,-5.0,1,35.5,0,1,0.5,11.5,12.0,-0.5,0.667,19.33,18.33,1.0,0.45,0.572
270,24,14,-6.5,1,45.0,0,1,0.667,20.33,20.0,0.33,0.33299999999999996,15.67,21.67,-6.0,0.523,0.147
271,24,15,-3.5,0,35.0,1,0,0.33299999999999996,8.67,23.67,-15.0,0.667,16.0,10.67,5.33,0.005,0.88
272,14,10,-3.0,1,36.5,0,1,0.5,13.0,13.0,0.0,1.0,31.0,4.33,26.67,0.5,1.0
273,0,35,-12.5,1,48.5,0,0,0.0,10.0,26.0,-16.0,1.0,30.67,17.67,13.0,0.006,0.961
274,31,37,-3.0,1,43.5,1,0,0.5,18.5,19.25,-0.75,0.75,21.25,18.5,2.75,0.446,0.683
275,25,27,-5.0,0,39.5,1,0,0.25,15.25,22.25,-7.0,0.667,21.67,14.0,7.67,0.114,0.912
276,20,13,-7.0,1,39.5,0,1,0.667,18.0,10.0,8.0,0.33299999999999996,17.33,30.67,-13.34,0.95,0.035
277,24,14,-1.5,1,35.0,1,1,0.5,16.25,17.75,-1.5,0.75,18.25,13.25,5.0,0.385,0.84
278,31,23,0.0,0,34.0,1,0,0.75,25.75,6.75,19.0,0.75,18.25,11.75,6.5,0.999,0.904
279,18,23,-3.5,0,52.0,0,1,0.667,33.33,31.33,2.0,0.75,27.0,19.25,7.75,0.596,0.875
280,17,20,-2.5,0,36.0,1,1,0.25,19.5,18.25,1.25,0.667,13.0,10.33,2.67,0.589,0.748
281,31,26,-10.0,0,44.0,1,1,0.25,14.5,21.25,-6.75,0.0,6.67,29.0,-22.33,0.114,0.0
282,29,26,-3.0,0,36.0,1,0,0.25,18.5,19.0,-0.5,0.75,26.5,14.5,12.0,0.464,0.966
283,21,17,-3.0,0,38.0,0,0,0.5,23.25,25.75,-2.5,0.75,22.25,22.5,-0.25,0.355,0.484
284,34,21,-6.0,0,44.0,1,0,0.5,12.5,21.5,-9.0,0.75,25.5,15.75,9.75,0.054,0.936
285,15,14,-10.5,0,45.0,0,1,1.0,31.75,13.25,18.5,0.75,19.25,14.0,5.25,0.993,0.842
286,31,28,-3.0,1,33.0,1,1,0.0,12.0,23.33,-11.33,0.667,13.33,12.0,1.33,0.028,0.625
287,9,7,-3.0,0,37.0,0,1,0.0,16.5,27.5,-11.0,0.0,6.25,33.75,-27.5,0.052,0.0
288,10,13,-9.0,0,38.5,0,1,0.5,15.75,14.0,1.75,0.0,17.75,32.0,-14.25,0.646,0.031
289,24,16,-2.0,0,41.0,0,0,0.25,16.25,28.0,-11.75,0.2,19.0,18.6,0.4,0.043,0.529
290,0,24,-1.0,0,36.0,0,1,0.6,17.8,17.0,0.8,0.75,18.5,10.75,7.75,0.561,0.94
291,24,14,-7.5,0,33.0,1,0,0.6,17.4,15.4,2.0,0.6,19.2,15.6,3.6,0.655,0.751
292,24,27,-5.5,0,38.5,1,0,0.0,11.5,29.5,-18.0,0.25,16.75,24.5,-7.75,0.005,0.107
293,17,38,-10.5,0,48.0,1,1,0.5,29.5,29.25,0.25,0.4,20.6,20.4,0.2,0.513,0.514
294,35,13,-3.0,0,47.5,1,0,0.4,17.8,22.2,-4.4,0.8,26.8,10.0,16.8,0.228,0.995
295,13,20,-8.0,0,42.0,0,1,0.75,23.0,16.75,6.25,0.4,21.0,22.8,-1.8,0.852,0.386
296,14,34,-7.0,1,46.5,1,0,0.6,22.8,24.0,-1.2,1.0,28.4,13.4,15.0,0.427,0.985
297,27,10,-2.5,0,43.5,0,0,0.6,26.4,17.4,9.0,0.6,24.6,19.4,5.2,0.914,0.794
298,10,17,-5.0,0,33.5,0,1,0.5,17.0,16.75,0.25,0.75,14.75,12.0,2.75,0.52,0.734
299,17,14,-3.5,0,36.0,0,0,0.0,6.4,28.8,-22.4,0.2,17.2,23.2,-6.0,0.0,0.16
300,9,10,-3.0,0,35.5,0,1,0.6,18.2,14.2,4.0,0.5,26.0,15.5,10.5,0.785,0.947
301,28,35,-3.0,1,47.5,1,0,0.16699999999999998,18.5,19.5,-1.0,0.4,27.0,31.0,-4.0,0.429,0.301
302,18,17,-7.5,0,33.0,1,1,0.5,18.33,17.0,1.33,0.4,14.6,13.8,0.8,0.599,0.57
303,12,13,-2.5,0,39.0,0,0,0.16699999999999998,16.67,22.17,-5.5,0.5,21.33,25.67,-4.34,0.173,0.255
304,37,31,-2.0,1,39.0,1,1,0.8,19.6,8.6,11.0,0.8,24.4,21.0,3.4,0.984,0.702
305,17,3,-3.0,0,38.0,0,0,0.2,15.0,23.4,-8.4,0.4,17.8,25.6,-7.8,0.081,0.114
306,31,20,-7.0,1,43.0,1,1,0.5,22.17,20.67,1.5,0.5,23.5,19.83,3.67,0.597,0.723
307,27,31,-3.0,0,39.5,1,1,0.0,14.0,29.0,-15.0,0.5,14.83,18.17,-3.34,0.016,0.256
308,10,20,-1.0,0,39.0,0,1,0.6,22.8,14.2,8.6,0.8,26.2,19.0,7.2,0.929,0.863
309,27,24,-7.5,0,39.0,1,1,0.667,26.5,16.17,10.33,0.2,16.8,27.6,-10.8,0.942,0.056
310,20,24,-2.5,1,36.5,1,0,0.6,16.8,21.4,-4.6,0.6,21.2,22.2,-1.0,0.21,0.435
311,31,34,-12.0,0,48.5,1,1,1.0,29.33,13.5,15.83,0.6,21.0,17.4,3.6,0.988,0.737
312,41,14,-3.0,1,38.5,1,1,0.4,15.6,16.8,-1.2,0.5,20.67,20.67,0.0,0.405,0.5
313,35,21,-7.5,0,33.5,1,0,0.16699999999999998,8.17,26.33,-18.16,0.5,16.67,13.5,3.17,0.002,0.746
314,34,7,-3.0,1,36.0,1,1,0.8,15.2,11.6,3.6,0.4,18.8,24.4,-5.6,0.791,0.187
315,7,21,-7.0,1,39.5,0,0,0.33299999999999996,15.33,24.17,-8.84,0.5,20.67,15.17,5.5,0.075,0.84
316,10,24,-3.0,0,42.5,0,1,0.5,20.83,21.17,-0.34,0.429,23.0,21.43,1.57,0.477,0.599
317,14,30,-3.0,1,44.5,0,0,0.16699999999999998,18.0,27.5,-9.5,0.5,28.33,30.5,-2.17,0.081,0.389
318,27,21,-4.5,1,34.0,1,1,0.833,22.5,12.33,10.17,0.667,18.5,15.17,3.33,0.961,0.74
319,21,20,-5.0,0,37.0,1,1,0.667,24.5,14.17,10.33,0.5,19.83,16.33,3.5,0.953,0.74
320,23,6,-10.0,1,34.5,0,1,0.667,21.67,21.83,-0.16,0.14300000000000002,16.0,20.86,-4.86,0.49,0.192
321,9,16,-6.5,0,42.5,0,1,0.667,23.17,19.67,3.5,0.5710000000000001,20.14,23.71,-3.57,0.716,0.284
322,27,24,-10.5,0,35.5,1,1,0.429,17.29,16.57,0.72,0.33299999999999996,15.33,20.0,-4.67,0.556,0.194
323,10,13,-2.0,0,33.0,0,1,0.833,18.33,10.83,7.5,0.5710000000000001,18.29,17.0,1.29,0.935,0.597
324,20,25,-5.5,0,41.0,1,1,0.7140000000000001,26.57,17.29,9.28,0.14300000000000002,19.86,21.71,-1.85,0.92,0.378
325,21,13,-8.5,0,47.0,0,1,0.667,25.5,23.67,1.83,0.0,16.17,29.33,-13.16,0.607,0.032
326,28,24,-3.0,1,37.5,1,1,0.33299999999999996,16.83,26.0,-9.17,0.33299999999999996,15.0,14.5,0.5,0.079,0.543
327,27,14,-2.5,0,37.0,1,0,0.28600000000000003,12.0,25.57,-13.57,0.5,17.33,21.83,-4.5,0.016,0.219
328,38,28,-5.5,1,45.5,1,1,0.833,25.17,17.5,7.67,0.5710000000000001,23.43,20.57,2.86,0.886,0.677
329,10,17,-5.5,1,37.5,0,0,0.28600000000000003,14.14,23.71,-9.57,0.5,18.5,17.5,1.0,0.056,0.574
330,20,13,-6.0,1,37.0,0,1,0.429,19.29,21.57,-2.28,0.28600000000000003,16.57,21.0,-4.43,0.349,0.216
331,12,20,-2.5,1,37.5,0,0,0.857,23.14,13.57,9.57,0.7140000000000001,24.0,15.0,9.0,0.947,0.93
332,12,15,-3.0,1,33.0,0,0,0.5710000000000001,18.86,16.86,2.0,0.7140000000000001,17.14,11.14,6.0,0.646,0.897
333,26,16,-5.5,1,45.0,0,1,0.5,24.0,22.75,1.25,0.625,25.75,18.25,7.5,0.577,0.876
334,17,20,-5.0,0,40.0,0,0,0.0,15.71,28.14,-12.43,0.429,19.86,17.0,2.86,0.035,0.699
335,24,27,-3.0,0,44.0,1,1,0.5710000000000001,28.57,28.14,0.43,0.7140000000000001,21.86,19.57,2.29,0.523,0.65
336,30,13,-4.0,1,39.5,1,1,0.28600000000000003,16.29,16.43,-0.14,0.5710000000000001,17.14,19.43,-2.29,0.489,0.337
337,21,11,-6.0,1,40.0,0,1,0.5,23.12,20.0,3.12,0.14300000000000002,17.43,27.86,-10.43,0.694,0.064
338,27,7,-4.5,1,40.5,0,1,0.625,19.62,21.88,-2.26,0.25,20.5,21.5,-1.0,0.352,0.434
339,48,17,-4.5,1,41.0,1,1,0.5710000000000001,20.71,14.0,6.71,0.429,19.71,23.57,-3.86,0.889,0.267
340,28,27,-3.0,0,45.0,1,1,0.7140000000000001,24.86,22.14,2.72,0.5710000000000001,21.14,19.14,2.0,0.661,0.634
341,34,27,-6.0,0,43.5,1,0,0.429,16.86,22.57,-5.71,0.857,27.0,19.0,8.0,0.167,0.883
342,48,14,-18.0,1,47.0,1,1,0.857,29.57,16.43,13.14,0.125,14.75,21.12,-6.37,0.967,0.127
343,10,16,-1.5,1,35.0,0,0,0.429,18.43,25.71,-7.28,0.625,17.62,16.12,1.5,0.131,0.615
344,45,38,-2.0,1,39.5,1,1,0.25,13.62,22.88,-9.26,0.0,15.88,27.12,-11.24,0.057,0.047
345,17,27,-8.0,0,33.0,1,1,0.667,17.44,15.44,2.0,0.5,18.0,16.62,1.38,0.654,0.604
346,20,23,-3.5,0,39.0,1,0,0.125,16.62,27.0,-10.38,0.5,19.0,23.12,-4.12,0.06,0.25
347,22,25,-7.0,0,43.0,1,0,0.111,14.67,24.11,-9.44,0.75,25.25,22.75,2.5,0.061,0.647
348,7,20,-1.5,0,39.5,0,1,0.5,16.62,20.75,-4.13,0.375,17.38,24.5,-7.12,0.231,0.127
349,3,36,-7.0,1,37.0,1,0,0.25,16.12,20.88,-4.76,0.625,24.12,14.38,9.74,0.198,0.944
350,10,17,-8.5,0,43.0,0,1,0.556,24.22,22.0,2.22,0.375,13.88,24.12,-10.24,0.635,0.047
351,20,23,-10.0,0,39.5,1,1,0.75,23.5,14.62,8.88,0.5,19.38,20.5,-1.12,0.93,0.423
352,0,24,-5.5,0,37.5,0,1,0.75,22.5,20.12,2.38,0.667,20.44,20.22,0.22,0.652,0.515
353,17,24,-8.5,0,46.5,0,0,0.556,22.89,19.0,3.89,0.875,31.88,16.12,15.76,0.74,0.981
354,34,20,-5.5,1,47.5,1,1,0.5,21.88,20.25,1.63,0.5,28.0,28.0,0.0,0.607,0.5
355,34,24,-9.0,1,45.0,1,1,0.75,27.0,20.88,6.12,0.556,24.67,19.11,5.56,0.816,0.81
356,20,7,-5.5,1,36.0,0,1,0.75,16.88,11.25,5.63,0.375,18.0,16.0,2.0,0.884,0.651
357,24,27,-5.0,0,35.0,1,1,0.5,19.88,17.0,2.88,0.75,21.75,14.38,7.37,0.7,0.903
358,28,16,-2.0,1,44.0,0,1,0.375,19.38,26.62,-7.24,0.556,18.33,16.67,1.66,0.139,0.624
359,24,26,-7.0,0,40.5,1,0,0.222,14.67,22.56,-7.89,0.5,22.8,21.5,1.3,0.088,0.583
360,27,29,-7.0,0,47.0,1,0,0.0,18.33,29.11,-10.78,0.667,23.11,15.56,7.55,0.064,0.897
361,27,34,-5.0,1,36.0,1,0,0.111,17.0,26.56,-9.56,0.667,20.0,20.56,-0.56,0.074,0.462
362,7,10,-3.0,1,40.0,0,0,0.1,15.4,24.2,-8.8,0.556,19.78,20.44,-0.66,0.076,0.455
363,18,0,-6.0,1,35.5,0,1,0.556,19.0,16.67,2.33,0.444,15.56,20.67,-5.11,0.669,0.178
364,21,40,-2.5,0,52.5,1,1,0.444,27.11,28.67,-1.56,0.778,25.22,22.67,2.55,0.416,0.65
365,21,24,-3.0,1,34.0,1,0,0.33299999999999996,16.78,16.44,0.34,0.6,17.4,16.6,0.8,0.527,0.562
366,19,7,-1.5,1,41.0,0,1,0.222,19.0,22.11,-3.11,0.556,19.44,22.78,-3.34,0.3,0.291
367,6,13,-3.0,0,45.0,0,1,0.444,20.33,25.44,-5.11,0.778,22.33,15.44,6.89,0.217,0.882
368,34,17,0.0,0,42.0,1,0,0.5,22.3,19.5,2.8,0.556,23.22,20.22,3.0,0.679,0.686
369,10,28,-2.5,1,39.0,0,0,0.5,18.1,17.8,0.3,0.778,27.78,21.22,6.56,0.522,0.828
370,3,13,-8.0,0,37.5,0,1,0.667,25.44,13.11,12.33,0.444,14.22,22.56,-8.34,0.974,0.076
371,17,20,-7.0,0,44.0,0,1,0.5,24.6,20.6,4.0,0.33299999999999996,17.11,24.56,-7.45,0.734,0.117
372,24,34,-2.0,0,34.5,1,1,0.444,17.67,22.56,-4.89,0.778,17.22,10.78,6.44,0.205,0.912
373,17,24,-9.5,0,46.0,0,1,0.889,31.0,16.22,14.78,0.444,20.33,18.11,2.22,0.977,0.653
374,10,23,-3.0,1,37.0,0,0,0.3,19.0,20.6,-1.6,0.6,23.2,13.1,10.1,0.39,0.956
375,6,35,-8.0,1,47.0,0,0,0.6,18.8,19.1,-0.3,0.8,29.6,17.0,12.6,0.478,0.961
376,39,27,-7.0,1,43.0,1,1,0.636,18.0,17.0,1.0,0.4,26.5,29.8,-3.3,0.576,0.33
377,13,10,-7.0,0,38.0,0,1,0.8,21.4,14.5,6.9,0.0,19.2,29.1,-9.9,0.89,0.082
378,13,16,-5.0,0,35.0,0,0,0.4,14.0,20.4,-6.4,0.5,20.7,18.0,2.7,0.119,0.683
379,15,31,-1.5,0,35.5,1,1,0.6,18.9,15.0,3.9,0.4,18.3,23.7,-5.4,0.772,0.19
380,21,10,-3.0,1,39.5,0,1,0.7,21.4,21.2,0.2,0.545,23.09,21.73,1.36,0.513,0.586
381,27,23,-10.0,0,41.0,1,1,0.5,22.6,21.6,1.0,0.091,14.64,22.91,-8.27,0.564,0.081
382,16,17,-3.0,0,38.0,0,1,0.7,20.8,18.2,2.6,0.545,23.36,19.27,4.09,0.676,0.747
383,31,34,-13.0,0,44.0,1,1,0.8,27.8,20.1,7.7,0.4,17.4,23.8,-6.4,0.868,0.148
384,21,16,-7.0,0,41.0,0,1,0.8,18.9,12.1,6.8,0.4,18.9,24.2,-5.3,0.909,0.199
385,35,0,-8.5,1,44.5,0,1,0.8,26.7,22.5,4.2,0.1,18.0,27.3,-9.3,0.731,0.085
386,13,10,-3.0,1,43.0,0,1,0.5,18.2,22.4,-4.2,0.455,23.91,20.55,3.36,0.24,0.703
387,14,20,-8.5,0,35.5,0,1,0.5,14.1,20.6,-6.5,0.2,15.6,22.9,-7.3,0.117,0.109
388,21,28,-3.0,1,43.0,1,0,0.3,17.2,17.2,0.0,0.7,23.7,16.7,7.0,0.5,0.875
389,10,20,-2.0,0,38.5,0,1,0.455,18.91,24.45,-5.54,0.455,14.09,20.55,-6.46,0.19,0.118
390,10,28,-3.0,1,39.0,0,0,0.545,17.64,20.55,-2.91,0.545,23.0,21.73,1.27,0.303,0.58
391,25,24,-3.5,0,36.5,1,1,0.091,16.36,28.0,-11.64,0.083,15.33,23.25,-7.92,0.045,0.093
392,10,14,-1.0,0,36.5,0,1,0.364,13.91,20.0,-6.09,0.273,17.55,18.18,-0.63,0.128,0.453
393,20,13,-3.5,0,35.5,0,0,0.273,16.0,22.09,-6.09,0.455,17.36,18.73,-1.37,0.147,0.399
394,20,7,-6.0,1,41.0,0,1,0.5,22.0,21.67,0.33,0.545,17.73,21.27,-3.54,0.521,0.269
395,17,7,-5.5,1,37.5,0,1,0.727,24.09,17.09,7.0,0.818,20.64,14.09,6.55,0.872,0.884
396,42,24,-2.5,0,42.5,1,0,0.364,18.64,23.91,-5.27,0.455,19.45,22.91,-3.46,0.198,0.285
397,27,16,-5.0,1,36.5,1,1,0.583,22.83,19.0,3.83,0.545,18.55,16.45,2.1,0.737,0.655
398,28,26,-9.0,0,44.5,1,1,0.727,28.09,21.36,6.73,0.273,18.18,20.82,-2.64,0.832,0.322
399,24,14,-7.0,1,37.5,1,1,0.636,23.18,12.82,10.36,0.41700000000000004,22.75,19.92,2.83,0.96,0.679
400,18,7,-3.5,1,34.5,0,1,0.818,19.09,12.45,6.64,0.636,20.36,18.09,2.27,0.901,0.656
401,27,14,-7.0,1,55.0,0,1,0.818,30.09,16.0,14.09,0.818,27.45,20.45,7.0,0.974,0.847
402,15,12,-8.0,0,36.5,0,1,0.545,20.27,17.55,2.72,0.0,18.36,27.64,-9.28,0.687,0.087
403,41,6,-5.0,1,45.0,1,1,0.727,21.36,20.18,1.18,0.364,26.55,30.64,-4.09,0.579,0.295
404,17,13,-5.0,0,37.5,0,1,0.41700000000000004,17.0,18.83,-1.83,0.41700000000000004,18.17,24.08,-5.91,0.366,0.171
405,6,13,-4.0,1,46.5,0,0,0.385,22.08,20.23,1.85,0.75,28.08,21.75,6.33,0.62,0.817
406,21,26,-3.0,0,33.5,1,1,0.667,19.75,17.83,1.92,0.833,19.0,12.0,7.0,0.636,0.914
407,9,12,-4.0,0,38.0,0,0,0.16699999999999998,17.08,27.67,-10.59,0.615,23.15,18.77,4.38,0.06,0.764
408,27,3,-2.5,1,33.0,0,1,0.75,19.5,14.33,5.17,0.583,19.83,17.08,2.75,0.836,0.692
409,10,15,-2.0,0,36.5,0,1,0.5,18.33,17.33,1.0,0.33299999999999996,17.25,17.5,-0.25,0.575,0.481
410,27,24,-3.0,0,46.5,1,0,0.0,17.83,26.58,-8.75,0.41700000000000004,20.58,23.92,-3.34,0.093,0.298
411,41,27,-4.0,1,46.5,1,1,0.33299999999999996,24.83,31.5,-6.67,0.5,17.0,21.17,-4.17,0.192,0.232
412,26,23,-2.5,0,37.5,1,0,0.25,18.83,21.42,-2.59,0.5379999999999999,21.85,20.54,1.31,0.329,0.586
413,15,14,-8.5,0,35.0,0,1,0.583,19.25,18.08,1.17,0.33299999999999996,13.58,19.5,-5.92,0.584,0.13
414,21,0,-3.5,1,43.0,0,1,0.75,26.33,21.0,5.33,0.75,23.0,19.0,4.0,0.787,0.745
415,29,3,-5.5,1,36.5,0,1,0.5,16.83,21.17,-4.34,0.33299999999999996,16.33,21.33,-5.0,0.222,0.189
416,26,20,-2.5,0,42.5,1,0,0.41700000000000004,19.83,24.5,-4.67,0.75,23.5,16.25,7.25,0.231,0.885
417,6,20,-2.5,1,34.5,0,0,0.5,14.58,19.67,-5.09,0.667,23.25,12.92,10.33,0.17,0.959
418,21,34,-6.0,1,51.0,1,0,0.583,23.42,20.75,2.67,0.833,29.83,15.83,14.0,0.665,0.974
419,20,13,-3.0,1,37.0,0,1,0.643,22.36,18.07,4.29,0.6920000000000001,21.23,19.15,2.08,0.765,0.639
420,10,13,-6.0,0,45.5,0,1,0.769,26.92,20.54,6.38,0.462,20.31,24.15,-3.84,0.827,0.272
421,13,3,-3.0,1,40.0,0,1,0.769,25.92,19.38,6.54,0.6920000000000001,23.0,12.38,10.62,0.841,0.965
422,17,10,-3.5,1,37.0,0,1,0.385,17.77,23.54,-5.77,0.308,15.31,21.92,-6.61,0.172,0.125
423,33,30,-4.0,0,41.0,1,1,0.462,17.77,22.69,-4.92,0.154,16.46,26.46,-10.0,0.205,0.064
424,16,0,-10.5,1,33.5,0,1,0.615,19.85,18.46,1.39,0.308,13.62,19.15,-5.53,0.598,0.144
425,32,38,-12.5,0,46.5,1,0,0.077,16.0,23.38,-7.38,0.846,30.15,16.23,13.92,0.11,0.972
426,30,7,-7.5,1,37.0,0,1,0.6920000000000001,23.23,17.0,6.23,0.462,17.69,17.15,0.54,0.849,0.541
427,28,29,-1.0,0,47.0,1,1,0.385,26.08,31.15,-5.07,0.615,18.92,17.77,1.15,0.254,0.584
428,20,17,-3.5,0,40.0,0,1,0.308,19.38,21.54,-2.16,0.35700000000000004,20.93,19.71,1.22,0.357,0.583
429,3,33,-2.5,0,45.5,0,1,0.385,20.85,24.15,-3.3,0.385,17.08,16.92,0.16,0.302,0.512
430,27,24,-3.0,1,34.0,1,1,0.462,17.0,18.38,-1.38,0.5379999999999999,17.77,19.77,-2.0,0.397,0.359
431,47,14,-10.0,1,36.0,1,1,0.846,19.54,12.69,6.85,0.077,18.54,26.38,-7.84,0.905,0.118
432,48,21,-2.5,1,38.0,1,1,0.5379999999999999,18.54,17.85,0.69,0.5379999999999999,23.23,21.77,1.46,0.551,0.592
433,15,20,-1.0,0,33.0,1,1,0.462,13.92,19.69,-5.77,0.769,20.08,13.46,6.62,0.138,0.892
434,22,10,-1.5,1,34.0,0,1,0.5710000000000001,20.64,18.07,2.57,0.643,19.57,17.14,2.43,0.675,0.672
435,7,30,-1.0,0,39.5,0,1,0.071,17.14,24.43,-7.29,0.429,17.71,22.57,-4.86,0.121,0.207
436,26,23,-8.0,0,33.5,1,0,0.28600000000000003,12.64,18.93,-6.29,0.857,21.5,12.79,8.71,0.11,0.94
